data,device,nome,id,variavel,valor
2022-07-28 18:57:25.519,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2dc1557ec9d15a1192a6a,ana_in_4,0
2022-07-28 18:57:25.518,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2dc1557ec9d15a1192a68,ana_in_5,1310
2022-07-28 18:57:20.605,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2dc1057ec9d15a1192a33,ana_in_5,1337
2022-07-28 18:57:20.602,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2dc1057ec9d15a1192a31,ana_in_4,0
2022-07-28 18:57:15.681,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2dc0b57ec9d15a1192a2b,ana_in_4,0
2022-07-28 18:57:15.674,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2dc0b57ec9d15a1192a29,ana_in_5,1332
2022-07-28 18:57:10.479,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2dc0657ec9d15a11929af,ana_in_5,1331
2022-07-28 18:57:10.478,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2dc0657ec9d15a11929ad,ana_in_4,0
2022-07-28 18:57:05.478,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2dc0157ec9d15a11929a3,ana_in_4,0
2022-07-28 18:57:05.477,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2dc0157ec9d15a11929a1,ana_in_5,1333
2022-07-28 18:57:00.479,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2dbfc57ec9d15a1192994,ana_in_5,1333
2022-07-28 18:57:00.478,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2dbfc57ec9d15a1192992,ana_in_4,0
2022-07-28 18:56:55.711,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2dbf757ec9d15a1192985,ana_in_5,1330
2022-07-28 18:56:55.709,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2dbf757ec9d15a1192983,ana_in_4,0
2022-07-28 18:56:50.486,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2dbf257ec9d15a1192954,ana_in_4,0
2022-07-28 18:56:50.484,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2dbf257ec9d15a1192952,ana_in_5,1334
2022-07-28 18:56:45.569,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2dbed57ec9d15a119293d,ana_in_5,1333
2022-07-28 18:56:45.567,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2dbed57ec9d15a119293b,ana_in_4,0
2022-07-28 18:56:44.075,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2dbec57ec9d15a1192937,ana_in_5,1334
2022-07-28 18:56:44.072,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2dbec57ec9d15a1192935,ana_in_4,0
2022-07-28 18:56:44.069,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2dbec57ec9d15a1192933,ps_pin,2
2022-07-28 18:56:43.839,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2dbeb57ec9d15a1192931,bit8,0
2022-07-28 18:56:43.839,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2dbeb57ec9d15a1192931,bit7,1
2022-07-28 18:56:43.839,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2dbeb57ec9d15a1192931,chave saida acido,0
2022-07-28 18:56:43.839,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2dbeb57ec9d15a1192931,chave saida alcalino,0
2022-07-28 18:56:43.839,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2dbeb57ec9d15a1192931,sensor sal,1
2022-07-28 18:56:43.839,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2dbeb57ec9d15a1192931,sensor acido,0
2022-07-28 18:56:43.839,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2dbeb57ec9d15a1192931,sensor alcalino,1
2022-07-28 18:56:43.839,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2dbeb57ec9d15a1192931,enable geral,on
2022-07-28 18:56:40.701,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2dbe857ec9d15a1192917,ip,192.168.15.109
2022-07-28 18:56:40.421,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2dbe857ec9d15a1192915,location,My Address
2022-07-28 15:11:29.425,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a721d973dc001256f8da,ana_in_5,1335
2022-07-28 15:11:29.424,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a721d973dc001256f8d8,ana_in_4,0
2022-07-28 15:11:24.592,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a71cd973dc001256f85c,ana_in_5,1337
2022-07-28 15:11:24.587,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a71cd973dc001256f85a,ana_in_4,0
2022-07-28 15:11:19.672,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a717d973dc001256f841,ana_in_5,1335
2022-07-28 15:11:19.669,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a717d973dc001256f83f,ana_in_4,0
2022-07-28 15:11:14.431,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a712d973dc001256f82d,ana_in_5,1331
2022-07-28 15:11:14.428,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a712d973dc001256f82b,ana_in_4,0
2022-07-28 15:11:09.421,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a70dd973dc001256f80b,ana_in_5,1335
2022-07-28 15:11:09.420,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a70dd973dc001256f809,ana_in_4,0
2022-07-28 15:11:04.612,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a708d973dc001256f7f6,ana_in_5,1332
2022-07-28 15:11:04.611,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a708d973dc001256f7f4,ana_in_4,0
2022-07-28 15:10:59.460,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a703d973dc001256f7de,ana_in_5,1341
2022-07-28 15:10:59.447,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a703d973dc001256f7dc,ana_in_4,0
2022-07-28 15:10:54.470,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a6fed973dc001256f77a,ana_in_5,1331
2022-07-28 15:10:54.469,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a6fed973dc001256f778,ana_in_4,0
2022-07-28 15:10:49.604,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a6f9d973dc001256f76f,ana_in_4,0
2022-07-28 15:10:49.603,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a6f9d973dc001256f76d,ana_in_5,1333
2022-07-28 15:10:44.447,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a6f4d973dc001256f758,ana_in_5,1332
2022-07-28 15:10:44.445,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a6f4d973dc001256f756,ana_in_4,0
2022-07-28 15:10:39.427,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a6efd973dc001256f72d,ana_in_4,0
2022-07-28 15:10:39.424,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a6efd973dc001256f72b,ana_in_5,1334
2022-07-28 15:10:34.732,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a6ead973dc001256f6b3,ana_in_4,0
2022-07-28 15:10:34.731,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a6ead973dc001256f6b1,ana_in_5,1335
2022-07-28 15:10:31.632,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a6e7d973dc001256f6a1,ana_in_5,1331
2022-07-28 15:10:31.629,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a6e7d973dc001256f69f,ana_in_4,0
2022-07-28 15:10:31.624,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a6e7d973dc001256f69d,ps_pin,2
2022-07-28 15:10:31.554,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a6e7d973dc001256f69b,bit8,0
2022-07-28 15:10:31.554,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a6e7d973dc001256f69b,bit7,0
2022-07-28 15:10:31.554,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a6e7d973dc001256f69b,chave saida acido,0
2022-07-28 15:10:31.554,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a6e7d973dc001256f69b,chave saida alcalino,0
2022-07-28 15:10:31.554,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a6e7d973dc001256f69b,sensor sal,1
2022-07-28 15:10:31.554,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a6e7d973dc001256f69b,sensor acido,0
2022-07-28 15:10:31.554,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a6e7d973dc001256f69b,sensor alcalino,1
2022-07-28 15:10:31.554,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a6e7d973dc001256f69b,enable geral,on
2022-07-28 15:10:29.442,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a6e5d973dc001256f697,ip,192.168.15.109
2022-07-28 15:10:29.382,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a6e5d973dc001256f695,location,My Address
2022-07-28 15:06:08.155,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a5e02f062d001273843c,ps_pin,2
2022-07-28 15:06:07.975,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a5df2f062d001273843a,bit8,0
2022-07-28 15:06:07.975,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a5df2f062d001273843a,bit7,0
2022-07-28 15:06:07.975,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a5df2f062d001273843a,chave saida acido,0
2022-07-28 15:06:07.975,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a5df2f062d001273843a,chave saida alcalino,0
2022-07-28 15:06:07.975,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a5df2f062d001273843a,sensor sal,1
2022-07-28 15:06:07.975,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a5df2f062d001273843a,sensor acido,0
2022-07-28 15:06:07.975,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a5df2f062d001273843a,sensor alcalino,1
2022-07-28 15:06:07.975,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a5df2f062d001273843a,enable geral,on
2022-07-28 14:57:55.710,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a3f32f062d0012737c64,ps_pin,2
2022-07-28 14:57:55.531,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a3f32f062d0012737c62,bit8,0
2022-07-28 14:57:55.531,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a3f32f062d0012737c62,bit7,0
2022-07-28 14:57:55.531,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a3f32f062d0012737c62,chave saida acido,1
2022-07-28 14:57:55.531,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a3f32f062d0012737c62,chave saida alcalino,0
2022-07-28 14:57:55.531,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a3f32f062d0012737c62,sensor sal,1
2022-07-28 14:57:55.531,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a3f32f062d0012737c62,sensor acido,0
2022-07-28 14:57:55.531,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a3f32f062d0012737c62,sensor alcalino,1
2022-07-28 14:57:55.531,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a3f32f062d0012737c62,enable geral,on
2022-07-28 14:57:52.966,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a3f02f062d0012737c60,ip,192.168.15.109
2022-07-28 14:57:52.874,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a3f02f062d0012737c5e,location,My Address
2022-07-28 14:53:28.165,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a2e857ec9d15a11808fb,ps_pin,2
2022-07-28 14:53:27.965,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a2e757ec9d15a11808f9,bit8,0
2022-07-28 14:53:27.965,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a2e757ec9d15a11808f9,bit7,0
2022-07-28 14:53:27.965,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a2e757ec9d15a11808f9,chave saida acido,1
2022-07-28 14:53:27.965,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a2e757ec9d15a11808f9,chave saida alcalino,0
2022-07-28 14:53:27.965,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a2e757ec9d15a11808f9,sensor sal,1
2022-07-28 14:53:27.965,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a2e757ec9d15a11808f9,sensor acido,0
2022-07-28 14:53:27.965,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a2e757ec9d15a11808f9,sensor alcalino,1
2022-07-28 14:53:27.965,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a2e757ec9d15a11808f9,enable geral,on
2022-07-28 14:53:25.518,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a2e557ec9d15a11808ee,ip,192.168.15.109
2022-07-28 14:53:25.434,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a2e557ec9d15a11808ec,location,My Address
2022-07-28 14:52:15.026,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a29f41226431f2ba9f9d,ps_pin,2
2022-07-28 14:52:14.847,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a29e41226431f2ba9f99,bit8,0
2022-07-28 14:52:14.847,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a29e41226431f2ba9f99,bit7,0
2022-07-28 14:52:14.847,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a29e41226431f2ba9f99,chave saida acido,1
2022-07-28 14:52:14.847,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a29e41226431f2ba9f99,chave saida alcalino,0
2022-07-28 14:52:14.847,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a29e41226431f2ba9f99,sensor sal,1
2022-07-28 14:52:14.847,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a29e41226431f2ba9f99,sensor acido,0
2022-07-28 14:52:14.847,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a29e41226431f2ba9f99,sensor alcalino,1
2022-07-28 14:52:14.847,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a29e41226431f2ba9f99,enable geral,on
2022-07-28 14:52:12.091,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a29c41226431f2ba9f91,ip,192.168.15.109
2022-07-28 14:52:12.013,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a29c41226431f2ba9f8d,location,My Address
2022-07-28 14:51:52.470,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a2885b80f131fea4aca4,ps_pin,2
2022-07-28 14:51:52.407,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a2885b80f131fea4aca2,bit8,0
2022-07-28 14:51:52.407,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a2885b80f131fea4aca2,bit7,0
2022-07-28 14:51:52.407,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a2885b80f131fea4aca2,chave saida acido,1
2022-07-28 14:51:52.407,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a2885b80f131fea4aca2,chave saida alcalino,0
2022-07-28 14:51:52.407,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a2885b80f131fea4aca2,sensor sal,1
2022-07-28 14:51:52.407,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a2885b80f131fea4aca2,sensor acido,0
2022-07-28 14:51:52.407,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a2885b80f131fea4aca2,sensor alcalino,1
2022-07-28 14:51:52.407,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a2885b80f131fea4aca2,enable geral,on
2022-07-28 14:51:49.180,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a2855b80f131fea4ac91,ip,192.168.15.109
2022-07-28 14:51:49.112,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a2855b80f131fea4ac83,location,My Address
2022-07-28 14:49:24.833,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a1f4fcaf58001979c83a,ps_pin,2
2022-07-28 14:49:24.743,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a1f4fcaf58001979c838,bit8,0
2022-07-28 14:49:24.743,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a1f4fcaf58001979c838,bit7,0
2022-07-28 14:49:24.743,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a1f4fcaf58001979c838,chave saida acido,1
2022-07-28 14:49:24.743,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a1f4fcaf58001979c838,chave saida alcalino,0
2022-07-28 14:49:24.743,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a1f4fcaf58001979c838,sensor sal,1
2022-07-28 14:49:24.743,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a1f4fcaf58001979c838,sensor acido,0
2022-07-28 14:49:24.743,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a1f4fcaf58001979c838,sensor alcalino,1
2022-07-28 14:49:24.743,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e2a1f4fcaf58001979c838,enable geral,on
2022-07-28 14:39:57.326,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29fbdfcaf58001979c2a5,ps_pin,2
2022-07-28 14:39:57.148,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29fbdfcaf58001979c2a3,bit8,0
2022-07-28 14:39:57.148,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29fbdfcaf58001979c2a3,bit7,0
2022-07-28 14:39:57.148,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29fbdfcaf58001979c2a3,chave saida acido,0
2022-07-28 14:39:57.148,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29fbdfcaf58001979c2a3,chave saida alcalino,0
2022-07-28 14:39:57.148,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29fbdfcaf58001979c2a3,sensor sal,1
2022-07-28 14:39:57.148,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29fbdfcaf58001979c2a3,sensor acido,0
2022-07-28 14:39:57.148,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29fbdfcaf58001979c2a3,sensor alcalino,1
2022-07-28 14:39:57.148,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29fbdfcaf58001979c2a3,enable geral,on
2022-07-28 14:39:54.720,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29fbafcaf58001979c2a1,ip,192.168.15.109
2022-07-28 14:39:54.635,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29fbafcaf58001979c29f,location,My Address
2022-07-28 14:38:46.385,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29f762f062d001273697d,ps_pin,2
2022-07-28 14:38:46.190,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29f762f062d001273697b,bit8,0
2022-07-28 14:38:46.190,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29f762f062d001273697b,bit7,0
2022-07-28 14:38:46.190,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29f762f062d001273697b,chave saida acido,0
2022-07-28 14:38:46.190,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29f762f062d001273697b,chave saida alcalino,0
2022-07-28 14:38:46.190,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29f762f062d001273697b,sensor sal,1
2022-07-28 14:38:46.190,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29f762f062d001273697b,sensor acido,0
2022-07-28 14:38:46.190,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29f762f062d001273697b,sensor alcalino,1
2022-07-28 14:38:46.190,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29f762f062d001273697b,enable geral,on
2022-07-28 14:38:43.106,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29f732f062d0012736977,ip,192.168.15.109
2022-07-28 14:38:43.045,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29f732f062d0012736975,location,My Address
2022-07-28 14:38:23.824,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29f5ffcaf58001979c1c8,ps_pin,2
2022-07-28 14:38:23.760,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29f5ffcaf58001979c1c6,bit8,0
2022-07-28 14:38:23.760,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29f5ffcaf58001979c1c6,bit7,0
2022-07-28 14:38:23.760,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29f5ffcaf58001979c1c6,chave saida acido,0
2022-07-28 14:38:23.760,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29f5ffcaf58001979c1c6,chave saida alcalino,0
2022-07-28 14:38:23.760,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29f5ffcaf58001979c1c6,sensor sal,1
2022-07-28 14:38:23.760,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29f5ffcaf58001979c1c6,sensor acido,0
2022-07-28 14:38:23.760,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29f5ffcaf58001979c1c6,sensor alcalino,1
2022-07-28 14:38:23.760,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29f5ffcaf58001979c1c6,enable geral,on
2022-07-28 14:38:21.299,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29f5dfcaf58001979c1c4,ip,192.168.15.109
2022-07-28 14:38:21.238,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29f5dfcaf58001979c1c2,location,My Address
2022-07-28 14:38:03.048,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29f4bd973dc001256ba5d,ps_pin,2
2022-07-28 14:38:02.889,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29f4ad973dc001256ba5b,bit8,0
2022-07-28 14:38:02.889,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29f4ad973dc001256ba5b,bit7,0
2022-07-28 14:38:02.889,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29f4ad973dc001256ba5b,chave saida acido,0
2022-07-28 14:38:02.889,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29f4ad973dc001256ba5b,chave saida alcalino,0
2022-07-28 14:38:02.889,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29f4ad973dc001256ba5b,sensor sal,1
2022-07-28 14:38:02.889,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29f4ad973dc001256ba5b,sensor acido,0
2022-07-28 14:38:02.889,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29f4ad973dc001256ba5b,sensor alcalino,1
2022-07-28 14:38:02.889,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29f4ad973dc001256ba5b,enable geral,on
2022-07-28 14:38:00.714,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29f48d973dc001256ba55,ip,192.168.15.109
2022-07-28 14:38:00.653,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29f48d973dc001256ba53,location,My Address
2022-07-28 14:37:37.517,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29f312f062d0012736880,ps_pin,2
2022-07-28 14:37:37.449,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29f312f062d001273687e,bit8,0
2022-07-28 14:37:37.449,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29f312f062d001273687e,bit7,0
2022-07-28 14:37:37.449,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29f312f062d001273687e,chave saida acido,0
2022-07-28 14:37:37.449,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29f312f062d001273687e,chave saida alcalino,0
2022-07-28 14:37:37.449,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29f312f062d001273687e,sensor sal,1
2022-07-28 14:37:37.449,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29f312f062d001273687e,sensor acido,0
2022-07-28 14:37:37.449,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29f312f062d001273687e,sensor alcalino,1
2022-07-28 14:37:37.449,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29f312f062d001273687e,enable geral,on
2022-07-28 14:37:34.919,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29f2e2f062d001273687c,ip,192.168.15.109
2022-07-28 14:37:34.842,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29f2e2f062d001273687a,location,My Address
2022-07-28 14:36:34.459,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29ef2d973dc001256b7aa,ps_pin,2
2022-07-28 14:36:34.392,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29ef2d973dc001256b7a8,bit8,0
2022-07-28 14:36:34.392,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29ef2d973dc001256b7a8,bit7,0
2022-07-28 14:36:34.392,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29ef2d973dc001256b7a8,chave saida acido,0
2022-07-28 14:36:34.392,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29ef2d973dc001256b7a8,chave saida alcalino,0
2022-07-28 14:36:34.392,62dfe29bf64d3100118bcb08,Iguatemi_SOROCABA_01,62e29ef2d973dc001256b7a8,sensor sal,1
